740446	741977	yellow	2
742103	745336	yellow	4
745548	746672	yellow	1
746829	747971	yellow	1
748241	751579	yellow	4
751711	752556	yellow	1
752683	754554	yellow	1
754670	759241	yellow	4
759352	762030	yellow	4
762209	763585	yellow	1
763776	764468	yellow	1
764680	766128	yellow	1
766470	769070	yellow	3
769274	774324	yellow	6
774541	782107	yellow	9
782366	785169	yellow	4
785293	796344	yellow	10
796618	797331	yellow	1
797745	799990	yellow	2
800229	802269	yellow	2
802402	805364	yellow	3
805545	815548	yellow	11
815667	815984	yellow	1
816149	818752	yellow	1
818864	819190	yellow	1
819664	820068	yellow	1
820235	821882	yellow	2
821984	823867	yellow	3
824030	827080	yellow	3
827684	827914	yellow	1
828151	832343	yellow	3
832489	835124	yellow	2
835348	841692	yellow	1
842200	844116	yellow	1
844717	849065	yellow	4
849217	851423	yellow	2
851531	853051	yellow	1
853459	854703	yellow	1
855179	855484	yellow	1
855665	855736	yellow	1
855912	856400	yellow	1
856613	857590	yellow	1
857941	858939	yellow	1
859229	862916	yellow	3
863050	863391	yellow	1
863503	863697	yellow	1
864140	865051	yellow	1
865465	869735	yellow	2
869861	873409	yellow	7
873713	875375	yellow	2
875774	880304	yellow	3
880446	881946	yellow	3
882432	885194	yellow	1
886063	889972	yellow	5
890163	894085	yellow	2
894267	908744	yellow	11
908886	909590	yellow	1
910082	914092	yellow	3
914313	915272	yellow	1
915394	921251	yellow	5
921662	924202	yellow	1
924311	925414	yellow	1
925560	927665	yellow	1
929754	933298	yellow	4
933470	938821	yellow	5
938961	939368	yellow	1
939478	948719	yellow	9
948825	953579	yellow	3
954108	960805	yellow	9
960995	968608	yellow	4
968826	970220	yellow	1
970338	971714	yellow	2
971882	973966	yellow	2
974171	976737	yellow	2
976914	980286	yellow	4
980412	984281	yellow	4
984419	987067	yellow	3
987426	988511	yellow	1
988758	990970	yellow	2
991159	1006311	yellow	9
1006646	1007888	yellow	2
1008037	1012229	yellow	6
1012433	1017699	yellow	5
1017808	1019091	yellow	1
1019270	1029627	yellow	12
1029748	1034326	yellow	6
1034605	1035402	yellow	1
1035572	1036391	yellow	2
1036527	1039997	yellow	2
1040099	1044388	yellow	4
1044561	1045070	yellow	1
1045222	1045992	yellow	2
1046136	1046585	yellow	1
1047514	1049700	yellow	1
1049878	1050771	yellow	1
1050875	1053160	yellow	1
1053264	1055584	yellow	2
1055948	1056259	yellow	1
1056384	1058474	yellow	3
1058575	1059213	yellow	1
1059339	1060394	yellow	1
1060576	1061688	yellow	1
1061841	1064957	yellow	1
1065136	1068531	yellow	4
1068673	1074751	yellow	6
1075033	1076223	yellow	1
1076378	1077151	yellow	1
1077573	1082428	yellow	3
1082667	1083761	yellow	1
1083939	1084010	yellow	1
1084176	1085093	yellow	1
1085216	1087528	yellow	3
1087688	1089904	yellow	3
1090063	1090386	yellow	1
1090498	1096735	yellow	6
1096928	1101720	yellow	5
1101922	1103097	yellow	1
1103233	1106392	yellow	3
1106601	1112722	yellow	6
1112865	1130749	yellow	17
1130902	1131444	yellow	1
1131729	1132553	yellow	1
1132872	1136128	yellow	2
1136384	1147901	yellow	6
1148155	1155502	yellow	8
1155620	1158811	yellow	4
1159114	1159554	yellow	1
1159736	1160935	yellow	1
1161287	1163698	yellow	1
1164544	1166537	yellow	2
1166803	1170486	yellow	1
1170652	1181810	yellow	13
1182487	1182933	yellow	1
1183033	1192008	yellow	5
1192225	1195463	yellow	4
1195571	1198995	yellow	3
1199115	1200560	yellow	1
1200758	1201360	yellow	1
1202104	1202499	yellow	1
1202854	1205824	yellow	4
1206058	1211366	yellow	6
1211555	1212894	yellow	2
1213120	1213392	yellow	1
1213652	1216910	yellow	4
1217037	1218820	yellow	3
1218926	1219810	yellow	1
1220465	1221364	yellow	1
1221502	1222354	yellow	2
1222664	1228757	yellow	7
1229516	1230564	yellow	2
1230843	1233304	yellow	4
1233425	1236875	yellow	4
1236984	1238216	yellow	1
1238451	1238687	yellow	1
1238828	1242554	yellow	4
1242745	1242924	yellow	1
1243079	1243624	yellow	1
1243913	1254874	yellow	11
1254982	1262205	yellow	6
1262329	1263045	yellow	1
1263214	1264089	yellow	1
1264219	1264956	yellow	1
1265186	1266028	yellow	1
1266256	1270368	yellow	4
1270587	1271931	yellow	2
1272107	1279137	yellow	6
1279351	1280753	yellow	4
1280959	1282992	yellow	1
1283290	1284297	yellow	1
1284461	1287066	yellow	2
1287473	1289355	yellow	2
1289657	1293636	yellow	4
1293795	1300289	yellow	7
1300443	1313379	yellow	12
1313586	1319320	yellow	3
1319453	1322608	yellow	2
1322942	1323175	yellow	1
1323298	1326166	yellow	3
1326421	1327515	yellow	1
1328040	1332834	yellow	3
1333198	1334453	yellow	2
1334651	1336753	yellow	5
1336961	1341936	yellow	3
1342071	1347804	yellow	3
1347982	1352293	yellow	5
1352855	1353514	yellow	1
1353623	1354162	yellow	1
1354293	1355386	yellow	2
1355635	1358227	yellow	3
1358547	1359110	yellow	1
1359316	1362510	yellow	1
1362669	1365641	yellow	1
1365749	1368079	yellow	1
1368260	1371082	yellow	2
1371262	1371630	yellow	1
1371750	1372298	yellow	1
1372411	1375246	yellow	4
1375381	1376344	yellow	2
1377012	1384727	yellow	7
1384843	1386603	yellow	3
1386848	1388656	yellow	1
1389071	1392737	yellow	3
1392857	1394056	yellow	1
1394298	1395713	yellow	1
1396189	1398609	yellow	1
1398811	1405133	yellow	5
1405294	1408776	yellow	1
1408979	1415992	yellow	2
1416280	1417678	yellow	3
1417950	1419101	yellow	1
1419243	1419743	yellow	1
1419873	1425263	yellow	6
1425370	1430241	yellow	5
1430348	1436580	yellow	5
1436810	1440048	yellow	3
1440156	1440776	yellow	1
1440986	1442884	yellow	1
1443493	1443765	yellow	1
1443907	1446354	yellow	1
1446768	1450095	yellow	3
1450889	1451530	yellow	1
1451657	1452187	yellow	1
1452384	1454518	yellow	2
1455058	1457891	yellow	3
1458038	1462274	yellow	3
1462379	1465889	yellow	3
1466084	1466848	yellow	1
1466956	1467495	yellow	1
1467623	1468255	yellow	1
1468522	1471597	yellow	2
1471869	1472555	yellow	1
1472673	1478632	yellow	6
1479051	1482258	yellow	2
1482389	1484972	yellow	3
1485177	1485737	yellow	1
1485849	1489307	yellow	4
1489417	1492787	yellow	2
1492933	1498123	yellow	7
1498410	1499705	yellow	1
1499905	1503379	yellow	3
1503723	1505739	yellow	2
1505847	1509665	yellow	4
1509908	1510894	yellow	1
1511052	1513769	yellow	1
1513905	1515881	yellow	1
1516087	1519028	yellow	6
1519223	1519429	yellow	1
1519550	1520032	yellow	1
1520148	1520567	yellow	1
1520995	1521513	yellow	1
1521702	1523255	yellow	2
1523358	1532247	yellow	9
1532431	1534704	yellow	2
1534871	1535446	yellow	1
1535599	1535793	yellow	1
1536073	1538198	yellow	2
1538434	1540081	yellow	3
1540211	1541785	yellow	1
1541907	1542308	yellow	1
1542505	1545570	yellow	3
1545926	1550804	yellow	2
1550970	1556023	yellow	2
1556292	1559582	yellow	2
1559717	1560832	yellow	1
1560997	1570139	yellow	7
1570270	1574631	yellow	4
1574737	1579078	yellow	3
1579218	1579682	yellow	1
1579818	1581360	yellow	2
1581479	1582909	yellow	1
1583040	1585299	yellow	2
1585433	1586863	yellow	1
1587248	1587628	yellow	1
1587789	1590153	yellow	2
1590274	1591436	yellow	2
1591575	1594128	yellow	3
1594261	1602315	yellow	5
1603785	1607679	yellow	5
1607967	1614437	yellow	7
1614636	1617529	yellow	4
1617697	1619396	yellow	2
1619964	1620591	yellow	2
1621123	1635055	yellow	10
1635319	1635729	yellow	1
1635931	1638861	yellow	3
1639028	1639987	yellow	2
1640380	1641570	yellow	1
1641749	1642423	yellow	1
1642591	1648079	yellow	7
1648221	1648907	yellow	1
1649007	1654165	yellow	5
1654373	1655002	yellow	1
1655182	1661254	yellow	5
1661457	1664451	yellow	3
1664770	1666597	yellow	2
1666794	1668705	yellow	2
1668821	1669992	yellow	2
1670124	1672196	yellow	1
1672507	1673595	yellow	1
1673755	1674477	yellow	1
1674653	1676158	yellow	1
1676316	1676891	yellow	1
1677028	1679268	yellow	1
1679470	1684869	yellow	5
1684978	1686916	yellow	3
1687102	1689518	yellow	3
1689805	1690821	yellow	1
1690956	1695880	yellow	6
1696015	1697022	yellow	1
1697238	1698881	yellow	2
1698992	1699831	yellow	1
1699933	1701558	yellow	1
1701821	1703778	yellow	3
1704033	1704845	yellow	1
1705002	1707951	yellow	3
1708361	1709399	yellow	3
1709603	1711255	yellow	1
1711481	1712695	yellow	1
1712871	1713632	yellow	1
1713922	1714734	yellow	1
1714891	1715427	yellow	1
1715711	1722863	yellow	9
1723827	1724846	yellow	1
1724977	1726433	yellow	3
1726804	1727295	yellow	1
1727549	1731393	yellow	3
1731607	1732173	yellow	2
1732290	1734761	yellow	2
1735230	1737943	yellow	3
1738124	1753149	yellow	15
1753374	1754551	yellow	2
1754723	1758809	yellow	4
1759023	1759715	yellow	1
1759882	1761111	yellow	1
1761245	1761784	yellow	1
1762192	1762593	yellow	1
1763560	1764243	yellow	1
1764369	1766888	yellow	1
1767051	1768952	yellow	1
1769168	1771253	yellow	2
1771503	1772894	yellow	2
1773089	1775665	yellow	2
1775850	1776650	yellow	1
1776800	1779841	yellow	5
1780020	1784708	yellow	5
1784931	1788405	yellow	4
1788507	1789265	yellow	1
1789440	1791077	yellow	1
1791331	1795182	yellow	5
1795293	1803793	yellow	5
1804017	1808542	yellow	4
1808766	1809341	yellow	1
1809722	1812346	yellow	1
1812555	1823171	yellow	7
1823463	1825493	yellow	1
1825864	1826667	yellow	1
1826786	1827529	yellow	1
1827669	1828721	yellow	1
1828889	1829635	yellow	1
1829805	1832783	yellow	3
1833019	1833414	yellow	1
1833556	1836808	yellow	4
1836932	1839458	yellow	3
1839653	1844309	yellow	4
1844536	1847192	yellow	2
1847490	1849158	yellow	2
1849309	1853126	yellow	4
1853333	1855939	yellow	1
1856105	1857298	yellow	1
1857433	1858955	yellow	2
1859199	1861452	yellow	2
1861618	1868944	yellow	6
1869046	1870185	yellow	1
1870351	1875083	yellow	5
1875273	1876100	yellow	1
1876386	1882148	yellow	5
1882262	1890437	yellow	8
1890615	1891241	yellow	1
1891418	1893232	yellow	1
1893416	1899262	yellow	5
1899388	1900260	yellow	1
1900386	1903950	yellow	4
1904104	1906026	yellow	1
1906128	1907258	yellow	1
1907394	1911047	yellow	3
1911436	1913127	yellow	1
1913497	1914024	yellow	2
1914142	1915907	yellow	4
1916051	1918769	yellow	2
1919146	1921869	yellow	3
1922059	1924735	yellow	4
1924918	1926783	yellow	2
1927342	1932869	yellow	6
1933238	1933441	yellow	1
1933644	1935461	yellow	1
1935621	1937860	yellow	2
1938147	1940075	yellow	1
1940182	1944470	yellow	4
1944645	1946213	yellow	2
1946325	1947976	yellow	2
1948114	1949019	yellow	1
1949248	1950712	yellow	2
1950882	1956145	yellow	4
1956306	1960247	yellow	3
1960375	1968867	yellow	8
1969041	1970763	yellow	2
1971136	1973697	yellow	3
1973804	1974457	yellow	1
1974884	1976352	yellow	2
1976614	1977102	yellow	1
1977264	1977488	yellow	1
1977720	1981976	yellow	5
1982445	1983494	yellow	1
1983867	1984724	yellow	1
1984837	1986801	yellow	1
1987003	1990326	yellow	4
1990494	1997375	yellow	7
1997727	2001096	yellow	3
2001297	2002931	yellow	2
2003054	2003629	yellow	1
2003773	2004858	yellow	1
2005527	2008484	yellow	3
2009033	2010679	yellow	2
2010794	2012906	yellow	4
2013920	2022153	yellow	5
2022321	2023037	yellow	1
2023532	2024440	yellow	1
2024753	2026555	yellow	4
2027270	2029806	yellow	3
2030011	2030295	yellow	1
2030457	2032812	yellow	2
2033005	2033553	yellow	1
2033896	2034624	yellow	1
2034744	2037503	yellow	2
2037620	2039898	yellow	2
2040014	2041781	yellow	3
2041943	2042817	yellow	2
2043011	2047652	yellow	3
2047823	2050506	yellow	4
2050656	2051874	yellow	2
2052062	2052874	yellow	1
2053035	2053583	yellow	1
2053710	2059392	yellow	8
2059531	2059788	yellow	1
2059937	2061358	yellow	1
2061575	2062327	yellow	1
2062588	2064576	yellow	2
2064696	2064926	yellow	1
2065053	2068806	yellow	6
2069010	2073146	yellow	3
2073297	2074523	yellow	1
2075218	2076948	yellow	1
2077292	2079415	yellow	1
2079782	2080057	yellow	1
2080367	2080879	yellow	1
2081560	2082075	yellow	1
2082281	2082955	yellow	1
2083104	2085983	yellow	2
2086239	2086559	yellow	1
2086917	2090918	yellow	4
2091551	2094367	yellow	1
2094529	2095662	yellow	1
2095780	2096559	yellow	1
2096720	2100411	yellow	2
2100561	2102207	yellow	1
2102424	2103371	yellow	1
2103746	2105110	yellow	1
2105312	2106130	yellow	1
2106241	2110103	yellow	4
2110470	2111282	yellow	1
2111486	2113411	yellow	2
2113523	2113837	yellow	1
2113965	2116809	yellow	2
2117018	2118289	yellow	1
2118401	2121023	yellow	2
2121136	2123463	yellow	3
2123930	2126342	yellow	2
2126489	2129049	yellow	3
2129234	2129461	yellow	1
2129613	2130386	yellow	1
2130579	2132780	yellow	2
2133120	2133713	yellow	1
2133844	2147058	yellow	15
2147202	2148672	yellow	2
2148937	2150964	yellow	1
2151137	2151829	yellow	1
2151949	2152497	yellow	1
2152601	2153860	yellow	2
2154054	2155490	yellow	1
2155594	2157806	yellow	2
2158007	2159992	yellow	1
2160217	2161284	yellow	1
2163173	2163739	yellow	1
2163843	2164998	yellow	2
2165157	2165669	yellow	1
2165797	2167398	yellow	1
2167518	2168474	yellow	1
2168672	2171094	yellow	4
2171194	2176685	yellow	5
2176849	2194557	yellow	16
2195775	2196304	yellow	2
2196415	2197021	yellow	2
2197149	2198054	yellow	1
2198166	2202741	yellow	5
2202978	2203295	yellow	1
2203395	2203868	yellow	1
2204039	2205595	yellow	1
2205695	2206021	yellow	1
2206176	2207435	yellow	1
2207555	2207797	yellow	1
2207942	2209594	yellow	1
2209761	2215737	yellow	5
2215839	2218847	yellow	3
2219023	2221265	yellow	2
2221409	2221900	yellow	1
2222102	2224724	yellow	2
2224982	2226933	yellow	2
2227035	2227538	yellow	1
2227671	2228588	yellow	1
2228943	2232072	yellow	3
2232195	2235118	yellow	2
2235328	2236857	yellow	1
2237056	2238405	yellow	2
2238598	2239152	yellow	1
2239339	2239485	yellow	1
2239803	2240243	yellow	1
2240555	2242567	yellow	1
2242827	2243332	yellow	2
2243624	2248201	yellow	4
2248375	2250085	yellow	2
2250228	2250584	yellow	1
2250783	2252223	yellow	2
2252434	2254729	yellow	4
2254890	2256205	yellow	2
2256328	2259080	yellow	3
2259187	2261137	yellow	3
2261273	2264412	yellow	4
2264666	2265990	yellow	2
2266138	2268028	yellow	3
2268372	2269184	yellow	1
2269443	2270795	yellow	1
2271003	2274109	yellow	5
2274342	2276543	yellow	1
2276855	2281535	yellow	4
2281689	2284822	yellow	6
2284981	2285482	yellow	2
2285651	2286864	yellow	3
2287129	2289909	yellow	4
2290042	2290437	yellow	1
2290567	2291094	yellow	1
2291218	2293946	yellow	3
2294058	2295152	yellow	1
2295469	2299221	yellow	1
2299681	2300043	yellow	1
2300304	2303953	yellow	4
2304065	2305971	yellow	2
2306220	2312009	yellow	5
2312350	2313759	yellow	1
2313954	2314454	yellow	1
2314756	2315850	yellow	1
2315969	2317366	yellow	1
2317596	2318267	yellow	1
2318381	2319598	yellow	1
2319954	2321078	yellow	1
2321223	2322820	yellow	2
2322987	2325146	yellow	1
2325304	2328189	yellow	4
2328385	2331643	yellow	2
2331874	2333167	yellow	2
2333367	2335394	yellow	1
2335532	2340594	yellow	7
2340740	2346133	yellow	6
2346389	2349484	yellow	2
2349677	2359685	yellow	10
2359823	2360335	yellow	1
2360456	2362864	yellow	3
2363048	2365907	yellow	3
2366061	2368745	yellow	3
2368990	2370234	yellow	1
2370411	2371574	yellow	1
2371912	2375050	yellow	4
2375650	2378171	yellow	2
2378292	2378564	yellow	1
2378753	2379757	yellow	1
2379946	2383468	yellow	4
2383667	2387932	yellow	6
2388172	2391482	yellow	3
2391635	2397535	yellow	4
2397638	2402509	yellow	4
2402647	2404390	yellow	2
2404545	2406185	yellow	1
2406345	2408179	yellow	2
2408338	2408901	yellow	1
2409105	2411988	yellow	4
2412141	2417720	yellow	3
2418038	2422126	yellow	2
2422312	2422977	yellow	1
2423095	2423805	yellow	1
2423923	2427209	yellow	3
2427354	2433266	yellow	7
2433446	2436701	yellow	3
2437012	2438055	yellow	1
2438314	2461831	yellow	24
2461951	2462805	yellow	1
2462962	2466521	yellow	5
2466667	2474682	yellow	5
2474862	2477704	yellow	3
2477902	2478144	yellow	1
2478332	2484053	yellow	3
2484367	2484699	yellow	1
2484997	2493164	yellow	5
2493514	2495237	yellow	2
2495372	2496438	yellow	2
2496816	2497556	yellow	1
2497681	2505002	yellow	3
2505164	2507955	yellow	3
2508385	2509812	yellow	1
2510434	2510751	yellow	1
2510893	2513348	yellow	2
2516477	2516812	yellow	1
2517004	2519262	yellow	1
2519501	2521789	yellow	2
2521978	2522625	yellow	1
2522814	2525324	yellow	2
2525455	2528543	yellow	3
2528678	2530048	yellow	1
2530154	2532048	yellow	2
2532182	2537405	yellow	7
2537602	2541957	yellow	4
2542238	2542687	yellow	1
2543078	2543413	yellow	1
2543520	127830	yellow	6
214628	216153	yellow	1
216263	216430	yellow	2
216784	219674	yellow	1
219882	219994	yellow	1
239293	239369	yellow	1
239476	239647	yellow	2
293805	293880	yellow	1
356615	357080	yellow	4
358506	358581	yellow	1
480062	480146	yellow	1
519459	519535	yellow	1
690763	690839	yellow	1
691251	692776	yellow	1
692886	693053	yellow	2
693407	696297	yellow	1
696505	696617	yellow	1
827158	827233	yellow	1
827348	827519	yellow	2
844382	844468	yellow	1
854769	854858	yellow	1
1132723	1132807	yellow	1
1181961	1182327	yellow	3
1270451	1270540	yellow	1
1287170	1287374	yellow	2
1333013	1333088	yellow	1
1352463	1352538	yellow	1
1443159	1443235	yellow	1
1443398	1443473	yellow	1
1454729	1454813	yellow	1
1726616	1726692	yellow	1
1734938	1735014	yellow	1
1753270	1753354	yellow	1
1926927	1927148	yellow	2
2001110	2001186	yellow	1
2008640	2008716	yellow	1
2074601	2074843	yellow	2
2103491	2103566	yellow	1
2243519	2243597	yellow	1
2507980	2508053	yellow	1
